"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11911","count.11912","count.11913","NUTS_ID"
1,10276351,32975,5159,34,7289,686,9,730545,202695,830,113669,26706,100,3927,137,7,0,0,0,"PL52"
2,47816663,204851,24422,347,12724,1556,13,8345966,1165291,12817,943439,101337,1459,149844,6191,262,24387,384,47,"PL71"
3,23143269,1229813,60559,1759,81775,2671,122,4583290,204619,6491,284253,21508,447,58332,997,100,10547,255,11,"PL22"
4,90946,0,0,0,0,0,0,2994,1967,0,156,0,0,0,0,0,0,0,0,"PL41"
